***SETTINGS***
{
  "participant_id" : "neo1",
  "date" : "2018-02-18-16",
  "compass_offset" : 347.34100341796875
}
---SETTINGS---
Time; Position.X; Position.Y; Orientation; Accuracy; Action
58109.882;0.918437493371387; 21.2173149223059;8.41479854265663;1;
58110.082;0.918437493371387; 21.2173149223059;7.7591514616347;1;
58110.282;0.918437493371387; 21.2173149223059;9.76747162709233;1;
58110.482;0.918437493371387; 21.2173149223059;9.62045484907628;1;
58110.682;0.918437493371387; 21.2173149223059;9.73787631684087;1;
58110.882;0.918437493371387; 21.2173149223059;9.42659376410472;1;
58111.082;0.918437493371387; 21.2173149223059;9.08850146505847;1;
58111.282;0.918437493371387; 21.2173149223059;9.42662156580963;1;
58111.482;0.717947237370388; 21.3239122904611;9.16348390612899;0;
58111.682;0.717947237370388; 21.3239122904611;8.86420865821441;0;
58111.882;0.8370084588478; 20.0910171477106;8.42609232343619;0;
58112.082;0.936996162254505; 19.4316506129021;6.63844666597311;0;
58112.282;0.961406320363996; 19.0877125314297;5.16586719645426;0;
58112.482;0.961406320363996; 19.0877125314297;5.53390755525749;0;
58112.682;0.947613987790764; 18.8143411845656;4.42504933618937;0;
58112.882;0.947613987790764; 18.8143411845656;5.88301388296202;0;
58113.082;0.947613987790764; 18.8143411845656;12.3328092755813;0;
58113.282;0.947613987790764; 18.8143411845656;14.078452599484;0;
58113.482;0.947613987790764; 18.8143411845656;14.2240624525584;0;
58113.682;1.08754706553003; 19.0938616249142;13.26687837435;1;
58113.882;1.08754706553003; 19.0938616249142;11.4491942528284;1;
58114.082;1.22195380441876; 19.4551526046414;6.59427032866228;1;
58114.282;1.22195380441876; 19.4551526046414;3.51801003478948;1;
58114.482;1.26530962104155; 19.6934813722792;3.85055152584874;1;
58114.682;1.26530962104155; 19.6934813722792;3.8556810440578;1;
58114.882;1.26530962104155; 19.6934813722792;3.78247125137193;1;
58115.082;1.26530962104155; 19.6934813722792;3.31913658218707;1;
58115.282;1.26530962104155; 19.6934813722792;3.62418722714153;1;
58115.481;1.26530962104155; 19.6934813722792;3.62101863723694;1;
58115.682;1.26530962104155; 19.6934813722792;2.40699482218179;1;
58115.882;1.26530962104155; 19.6934813722792;3.38160615473868;2;
58116.082;1.11817832905323; 19.863726345945;5.79472173187963;2;
58116.282;1.11817832905323; 19.863726345945;6.77589089818764;2;
58116.482;1.11817832905323; 19.863726345945;4.14403851037849;2;
58116.682;1.11817832905323; 19.863726345945;3.75794921749991;2;
58116.882;1.11817832905323; 19.863726345945;2.72480335634077;2;
58117.082;1.11817832905323; 19.863726345945;2.49299669320249;2;
58117.282;0.961487031476704; 19.734766119075;357.921627550816;2;
58117.482;0.961487031476704; 19.734766119075;357.035632475672;2;
58117.682;0.854408273003441; 19.5172520166646;358.159011361696;2;
58117.882;0.854408273003441; 19.5172520166646;2.56634484728613;2;
58118.082;0.710037117341094; 19.1826639128223;5.9968040429352;2;
58118.282;0.710037117341094; 19.1826639128223;6.70160706494335;2;
58118.482;0.710037117341094; 19.1826639128223;5.26999382609944;2;
58118.682;0.710037117341094; 19.1826639128223;4.93072341873744;2;
58118.882;0.710037117341094; 19.1826639128223;4.68008602801279;2;
58119.082;0.710037117341094; 19.1826639128223;3.57452332844832;2;
58119.281;0.592357709043941; 18.9327658389861;1.27895465209878;2;
58119.482;0.592357709043941; 18.9327658389861;359.930709840759;2;
58119.682;0.592357709043941; 18.9327658389861;1.1280595294773;2;
58119.882;0.592357709043941; 18.9327658389861;359.711177553139;2;
58120.082;0.592357709043941; 18.9327658389861;357.375882365421;2;
58120.282;0.592357709043941; 18.9327658389861;356.239589674069;2;
58120.482;0.592357709043941; 18.9327658389861;356.194633420305;2;
58120.682;0.592357709043941; 18.9327658389861;356.854366823228;2;
58120.882;0.592357709043941; 18.9327658389861;357.77588890236;2;
58121.082;0.490338138953197; 19.2051043412147;359.732351691037;2;
58121.282;0.490338138953197; 19.2051043412147;358.626325486856;2;
58121.482;0.490338138953197; 19.2051043412147;357.421494097752;2;
58121.682;0.490338138953197; 19.2051043412147;356.527613564038;2;
58121.882;0.490338138953197; 19.2051043412147;357.37957678951;2;
58122.082;0.490338138953197; 19.2051043412147;357.80889327353;2;
58122.282;0.490338138953197; 19.2051043412147;357.0455069886;2;
58122.482;0.405053752012935; 18.9677722970746;358.395062788986;2;
58122.682;0.405053752012935; 18.9677722970746;1.2186683049203;2;
58122.882;0.405053752012935; 18.9677722970746;4.40008598855991;2;
58123.081;0.405053752012935; 18.9677722970746;6.84825375140014;2;
58123.282;0.405053752012935; 18.9677722970746;7.34598655504857;2;
58123.482;0.405053752012935; 18.9677722970746;7.13014318123152;2;
58123.682;0.405053752012935; 18.9677722970746;5.92606930384738;2;
58123.882;0.413768935116976; 19.2401706563531;5.3901543173846;2;
58124.082;0.413768935116976; 19.2401706563531;5.39890904639839;2;
58124.282;0.413768935116976; 19.2401706563531;5.4052994324656;2;
58124.482;0.3938643905089; 19.4583855115856;5.64539774998417;2;
58124.682;0.3938643905089; 19.4583855115856;6.58139309710577;2;
58124.882;0.393612024395521; 19.2259486436779;6.72190827597916;2;
58125.082;0.393612024395521; 19.2259486436779;6.02755086952311;2;
58125.284;0.393612024395521; 19.2259486436779;5.44036870153934;2;
58125.481;0.393612024395521; 19.2259486436779;0.721292084998254;2;
58125.682;0.393612024395521; 19.2259486436779;359.951225000306;2;
58125.882;0.393612024395521; 19.2259486436779;0.341352714670734;2;
58126.082;0.31323107766546; 18.902364969348;0.749775002042384;2;
58126.282;0.31323107766546; 18.902364969348;0.806290843491581;2;
58126.482;0.31323107766546; 18.902364969348;359.892705664314;2;
58126.682;0.297531173544317; 18.6715257767431;359.967436866523;2;
58126.881;0.297531173544317; 18.6715257767431;0.485971455936294;2;
58127.082;0.297531173544317; 18.6715257767431;1.11859177315097;2;
58127.282;0.297531173544317; 18.6715257767431;1.45028854169675;2;
58127.482;0.297531173544317; 18.6715257767431;359.668696074343;2;
58127.682;0.297531173544317; 18.6715257767431;358.354361201293;2;
58127.882;0.297531173544317; 18.6715257767431;355.911226863375;2;
58128.082;0.297531173544317; 18.6715257767431;355.394421021072;2;
58128.282;0.297531173544317; 18.6715257767431;355.485199203559;2;
58128.482;0.297531173544317; 18.6715257767431;355.16924274068;2;
58128.682;0.260752708981298; 18.8731324024903;353.505135055024;2;
58128.882;0.260752708981298; 18.8731324024903;354.993637143828;2;
58129.082;0.260752708981298; 18.8731324024903;353.136552758568;2;
